x1,x2,label
0.144,8.931,1
-1.26,-2.329,0
-3.206,2.968,1
-5.003,9.523,1
0.551,1.016,0
-2.494,-3.893,0
9.399,0.639,0
-6.541,-8.907,0
-3.607,-7.753,0
-4.121,-9.857,0
0.866,7.684,1
-0.014,3.426,1
2.875,-4.033,0
9.0,-5.577,0
-4.296,3.662,1
3.855,8.391,1
-9.499,-4.017,1
-4.752,-3.569,0
-0.726,7.085,1
-9.38,7.868,1
2.353,8.281,1
3.566,-4.137,0
4.935,-7.594,0
0.331,-1.2,0
2.079,-4.085,0
-2.079,7.677,1
-9.175,-9.267,0
-8.001,2.678,1
3.1,8.124,1
9.911,9.533,1
-9.684,3.003,1
1.152,8.998,1
5.02,-8.487,0
6.535,-2.814,0
0.904,-9.826,0
2.398,9.624,1
3.934,8.055,1
7.179,-9.439,0
-7.554,-9.637,0
8.524,-2.661,0
-9.48,-4.829,1
6.724,6.939,1
-8.465,-6.79,0
-6.107,5.813,1
-9.922,1.089,1
-1.095,-2.452,0
-3.313,-7.086,0
-6.68,9.954,1
-0.978,2.36,1
-1.953,-1.212,0
5.353,-2.577,0
7.863,8.115,1
3.051,6.424,1
-7.512,6.224,1
-4.092,2.324,1
8.266,7.759,1
-8.225,-4.014,1
-1.863,4.074,1
8.85,-1.911,0
9.013,2.0,0
-1.776,9.963,1
3.348,9.69,1
-0.865,0.252,0
5.069,1.477,0
-9.368,7.946,1
-7.117,9.713,1
2.284,5.572,1
-5.349,-8.696,0
3.321,-3.547,0
-2.976,7.931,1
7.733,5.367,0
6.385,4.845,0
-0.143,3.358,1
5.458,-1.695,0
-4.577,-1.935,1
-0.115,6.179,1
-6.05,-4.124,0
7.218,3.697,0
6.461,4.524,0
8.043,6.891,0
7.55,-3.602,0
9.192,4.838,0
-5.433,-7.87,0
8.636,-7.239,0
1.424,-1.653,0
-1.55,-8.895,0
1.207,8.954,1
-3.148,8.038,1
-4.229,-9.021,0
-5.174,6.766,1
-8.351,0.177,1
-0.069,4.039,1
7.755,7.739,1
2.603,1.539,0
0.42,-7.673,0
-1.428,-9.948,0
-0.712,-0.062,0
-5.814,8.985,1
6.459,1.452,0
-6.032,-2.541,1
4.332,-9.382,0
5.2,8.3,1
1.497,-3.457,0
7.259,4.096,0
-4.179,3.885,1
7.632,-4.922,0
4.588,-8.724,0
5.975,-2.3,0
3.292,-3.657,0
6.927,4.005,0
9.862,6.396,0
-1.597,-5.551,0
6.278,0.565,0
4.892,-9.188,0
-0.943,-5.715,0
8.539,5.235,0
-2.111,5.868,1
1.309,5.528,1
-7.881,-7.152,0
-5.484,1.021,1
6.814,-1.546,0
-2.069,9.83,1
-2.118,3.081,1
-5.08,8.704,1
-0.168,-7.093,0
6.116,-0.983,0
7.903,5.432,0
-8.598,-2.643,1
1.496,2.65,1
-0.655,0.234,0
2.286,9.839,1
-1.054,-6.523,0
-2.027,8.707,1
-0.562,-1.969,0
1.64,-0.64,0
0.02,0.572,0
-0.557,-4.693,0
6.357,9.273,1
4.913,8.23,1
-3.172,9.458,1
6.012,9.938,1
7.073,3.396,0
-6.93,-0.966,1
1.654,7.015,1
-4.294,-9.524,0
4.783,6.688,1
-5.224,-0.054,1
3.428,3.464,0
-4.898,-2.519,1
0.223,-2.628,0
8.973,-9.366,0
-2.374,-1.524,0
7.515,-1.833,0
9.739,-5.504,0
7.497,-5.054,0
-6.683,1.683,1
6.393,-3.645,0
-9.357,6.605,1
-2.134,-7.772,0
7.415,1.553,0
3.775,-6.799,0
0.655,0.565,0
-2.243,1.051,1
6.246,2.846,0
4.191,-1.452,0
-0.632,0.189,0
7.85,-6.381,0
-5.401,-0.74,1
-6.592,-2.539,1
2.856,3.323,1
9.44,-1.304,0
-5.055,5.587,1
-5.007,-1.48,1
-7.21,-5.285,0
7.211,-4.526,0
-5.472,-9.094,0
0.064,0.798,0
9.817,6.618,0
-9.757,5.382,1
1.13,-1.244,0
0.246,-6.078,0
6.149,7.27,1
-2.894,-8.864,0
-1.793,-2.016,0
-6.641,7.132,1
4.816,-2.136,0
5.694,-7.642,0
-7.267,-4.681,1
-2.131,2.001,1
7.858,-6.959,0
-9.946,3.099,1
-4.025,-1.237,1
1.101,-3.312,0
-3.318,-5.181,0
-4.559,6.467,1
-0.799,-2.067,0
-6.37,4.77,1
0.593,-1.193,0
4.134,-8.163,0
1.506,-1.19,0
-8.138,0.154,1
6.888,-0.843,0
-6.5,6.325,1
5.296,8.217,1
-2.789,5.736,1
5.655,1.656,0
-5.875,0.829,1
-6.267,2.892,1
-0.059,-4.243,0
-9.341,6.237,1
-5.494,7.137,1
4.48,-4.656,0
6.748,8.056,1
-8.384,6.975,1
7.642,-1.51,0
5.95,8.18,1
7.394,-7.591,0
3.969,-9.44,0
3.483,-3.043,0
0.502,1.309,0
3.056,-2.971,0
8.382,8.841,1
-7.99,-4.906,1
-3.685,-4.376,0
-8.551,2.697,1
8.896,-9.923,0
-1.095,4.551,1
3.507,-2.451,0
6.822,9.555,1
9.82,3.828,0
-6.764,-8.956,0
5.99,-8.147,0
7.748,-8.237,0
-9.022,9.052,1
5.082,3.681,0
-2.905,-1.448,0
2.972,-5.99,0
0.281,7.473,1
-4.805,-5.969,0
-7.296,4.134,1
-7.661,5.266,1
-7.934,-4.107,1
2.756,0.098,0
-2.972,-5.54,0
-5.667,-2.421,1
3.838,9.303,1
3.737,3.863,0
0.783,6.932,1
8.699,0.812,0
-2.292,-5.219,0
6.717,4.258,0
-8.497,0.011,1
4.797,-6.463,0
9.769,-1.751,0
6.932,2.697,0
1.593,4.707,1
2.535,-5.136,0
-2.934,7.52,1
3.59,-2.409,0
5.408,-4.577,0
9.965,-6.098,0
-0.151,6.083,1
-8.774,-2.917,1
1.917,-0.332,0
-7.62,-5.544,0
-5.105,3.722,1
-3.424,5.621,1
4.621,-3.211,0
-6.324,8.902,1
-6.685,-9.388,0
-9.101,-7.341,0
7.465,1.776,0
3.87,4.028,0
-9.201,-4.986,1
-9.434,1.081,1
1.173,-3.632,0
-4.349,1.082,1
1.935,3.187,1
-1.308,9.456,1
8.466,-0.886,0
-4.244,2.964,1
3.583,1.561,0
-8.919,-3.649,1
9.117,-4.939,0
9.615,9.757,1
4.781,-5.863,0
-0.696,5.806,1
-5.6,-7.068,0
6.25,6.087,1
4.727,-6.285,0
-5.561,9.343,1
-0.976,3.72,1
-0.744,-8.198,0
6.528,3.864,0
3.677,2.072,0
2.863,-3.249,0
2.997,-4.785,0
-4.591,4.375,1
-2.566,4.827,1
-9.087,-3.456,1
5.739,7.525,1
-1.34,-4.623,0
-1.235,-8.603,0
-5.093,1.997,1
-5.811,-7.859,0
1.756,-4.467,0
-5.349,0.144,1
-8.716,-4.273,1
5.35,-5.7,0
-2.471,4.064,1
-2.395,0.94,1
-1.374,6.795,1
6.301,1.625,0
-3.583,-0.331,1
5.161,-4.775,0
8.791,5.841,0
3.217,-6.063,0
-1.366,-5.155,0
4.956,6.832,1
-0.842,4.824,1
-1.711,2.257,1
0.506,-9.222,0
-3.646,-7.455,0
-7.915,-0.001,1
-1.703,4.927,1
-7.523,-0.718,1
-1.791,-9.654,0
1.139,-6.315,0
8.614,1.775,0
-9.276,3.884,1
2.429,-9.331,0
-0.845,-9.133,0
-9.595,-4.774,1
-5.009,-8.33,0
-7.63,0.839,1
-5.664,-7.526,0
-4.509,2.964,1
-1.974,5.545,1
0.581,9.41,1
-9.98,8.968,1
-6.763,-4.533,0
-8.129,-9.412,0
0.993,-3.412,0
-3.419,4.17,1
0.968,-8.804,0
-5.564,-2.806,1
-9.515,-4.039,1
8.827,-5.613,0
-7.834,4.123,1
-7.463,3.182,1
-7.069,0.71,1
9.626,8.215,0
2.353,-7.937,0
2.206,-7.006,0
9.734,-2.331,0
-8.231,3.118,1
9.49,1.682,0
-5.92,-8.519,0
2.461,9.168,1
-1.598,-3.899,0
-2.321,-2.821,0
8.625,2.473,0
-7.015,8.903,1
9.941,3.254,0
-2.417,9.095,1
2.975,-6.248,0
9.358,2.376,0
-8.848,6.578,1
8.457,0.18,0
1.356,-2.757,0
4.088,9.695,1
-7.016,-7.18,0
0.668,-1.781,0
3.47,7.467,1
-0.875,8.01,1
-6.9,9.608,1
-5.118,7.697,1
7.088,-8.981,0
-9.311,8.595,1
4.177,-1.437,0
9.988,3.032,0
-9.85,-2.114,1
-6.779,6.273,1
3.483,1.518,0
-8.8,6.911,1
1.796,-6.125,0
3.68,-6.3,0
1.763,-1.192,0
-2.696,-9.905,0
3.946,3.857,0
1.886,-4.079,0
-5.847,1.146,1
1.263,-8.6,0
7.638,-6.587,0
3.337,2.457,0
-0.564,-3.887,0
-3.568,-5.706,0
-8.282,-5.423,1
-5.107,-5.704,0
-9.776,2.457,1
9.733,-6.646,0
-5.55,-2.746,1
6.298,3.758,0
-6.627,0.273,1
-4.328,1.946,1
-1.634,-4.982,0
-3.512,8.654,1
5.967,-1.722,0
9.154,-4.261,0
7.506,8.087,1
-6.928,3.106,1
5.534,2.279,0
-7.041,7.735,1
8.268,-8.829,0
0.358,6.754,1
-3.272,3.557,1
-6.859,-2.8,1
-9.764,-4.873,1
-5.041,-7.904,0
8.28,8.821,1
5.945,-7.162,0
9.396,-4.811,0
-7.985,3.822,1
1.844,4.203,1
-4.857,-6.785,0
0.859,6.283,1
-3.591,0.206,1
-4.331,6.969,1
1.477,-8.254,0
-6.334,-9.143,0
-0.617,2.74,1
3.016,-7.0,0
-7.436,0.499,1
8.612,-9.718,0
0.114,5.599,1
6.391,7.991,1
3.078,6.778,1
4.2,9.167,1
4.323,8.062,1
7.502,-1.12,0
2.272,-2.033,0
-4.436,7.924,1
-8.01,8.539,1
2.125,9.457,1
-8.673,5.366,1
-5.174,-5.96,0
-8.786,8.899,1
0.978,8.943,1
-6.793,3.323,1
2.208,7.146,1
5.817,1.224,0
6.438,8.883,1
-3.809,-8.121,0
0.979,7.279,1
1.26,-8.89,0
-0.542,-3.218,0
3.102,-7.293,0
-5.798,-0.417,1
9.585,-5.355,0
-8.038,9.041,1
6.584,1.186,0
1.882,7.955,1
-5.103,-4.439,0
4.914,-9.48,0
-8.31,5.513,1
5.488,4.048,0
1.8,0.91,0
-7.785,6.307,1
-8.41,6.802,1
5.017,1.758,0
-4.141,9.319,1
7.786,4.394,0
5.241,3.538,0
3.964,-2.772,0
-4.428,-9.955,0
4.179,-5.181,0
8.963,5.278,0
-8.169,4.197,1
-3.477,-3.38,0
-5.307,2.512,1
-2.135,-6.094,0
4.847,-4.727,0
-0.515,8.948,1
1.415,-1.736,0
-3.717,-5.1,0
-7.174,-0.258,1
-4.661,-2.26,1
7.194,4.591,0
2.048,9.242,1
-2.44,1.835,1
5.798,1.823,0
-8.711,-2.703,1
-4.922,1.293,1
-5.398,-3.613,0
9.707,-9.978,0
4.122,7.322,1
2.356,-1.411,0
-9.9,-0.158,1
-6.314,-8.33,0
2.711,6.742,1
-2.406,-6.593,0
8.486,-1.788,0
5.294,6.805,1
-1.052,-0.844,0
4.99,8.623,1
9.508,-5.814,0
-0.78,4.305,1
2.851,9.56,1
8.373,0.992,0
-5.027,3.844,1
7.731,-2.135,0
-8.049,5.027,1
2.969,8.177,1
5.657,4.061,0
2.292,8.719,1
-0.089,1.773,1
2.347,1.543,0
-6.967,-3.907,1
-5.689,4.193,1
-4.602,7.639,1
1.956,2.926,1
-1.162,-5.339,0
-5.11,0.882,1
7.656,5.119,0
-2.522,8.787,1
-1.079,-6.868,0
-1.806,-7.45,0
-6.361,-1.741,1
4.633,-7.488,0
-1.031,9.609,1
-9.675,-1.514,1
9.28,0.672,0
6.315,-5.458,0
4.471,-1.017,0
7.382,9.694,1
8.136,-0.226,0
-3.25,-9.824,0
2.219,-5.149,0
2.176,9.569,1
-4.654,9.781,1
-5.561,-5.79,0
-7.722,2.305,1
3.186,-8.462,0
5.618,1.549,0
5.219,-7.482,0
-3.674,6.373,1
-5.895,8.791,1
-0.928,-6.54,0
0.936,-0.746,0
8.382,-7.959,0
7.496,-3.217,0
8.321,-8.698,0
7.005,-4.709,0
9.292,9.804,1
-0.69,-9.108,0
-9.051,7.179,1
-8.329,-8.451,0
-2.194,0.58,1
-4.846,-0.958,1
-6.601,8.631,1
9.064,-6.019,0
-6.092,-6.406,0
9.188,4.974,0
5.217,4.514,0
2.819,3.984,1
3.52,-9.477,0
-3.371,-4.801,0
2.929,6.798,1
-6.266,2.017,1
8.754,2.044,0
-3.964,-4.082,0
-4.896,-4.797,0
4.223,8.931,1
3.129,4.555,1
-0.974,-7.463,0
2.649,8.754,1
-6.81,1.647,1
3.467,-3.333,0
-4.588,-2.057,1
-4.543,4.508,1
-6.756,-2.475,1
-3.352,1.575,1
-3.375,4.21,1
-0.916,-6.093,0
-6.192,8.885,1
-6.14,-2.877,1
0.835,-1.613,0
-7.422,3.97,1
3.778,2.176,0
8.879,-1.198,0
-1.464,2.995,1
8.022,8.057,1
-8.034,6.006,1
-9.141,6.485,1
4.427,-4.832,0
5.22,-1.612,0
6.861,1.076,0
-8.864,-9.116,0
5.538,5.396,0
-2.469,-3.531,0
-3.933,-4.348,0
-6.54,-4.814,0
9.92,-4.332,0
-8.727,-3.24,1
6.54,2.096,0
2.79,1.671,0
4.702,-4.886,0
4.234,-5.872,0
7.169,6.527,0
-6.324,-8.146,0
-9.984,0.256,1
1.971,0.411,0
-2.923,1.483,1
-7.524,7.713,1
-6.277,2.478,1
-3.365,9.473,1
-8.595,7.427,1
-8.862,-5.705,1
8.321,-5.176,0
-3.758,-3.105,0
9.645,-2.17,0
9.287,1.06,0
-7.149,-5.35,0
4.298,-5.553,0
2.016,-2.372,0
3.813,3.44,0
-8.076,3.763,1
-6.229,9.522,1
-8.467,-5.952,0
2.083,-2.143,0
9.732,9.294,1
3.44,3.8,1
4.215,1.846,0
9.692,0.793,0
3.56,-8.49,0
-9.196,7.867,1
7.34,2.51,0
-2.706,1.433,1
-9.913,0.79,1
0.145,-2.162,0
8.74,-4.907,0
-4.853,5.106,1
-0.17,0.191,0
-6.524,-9.321,0
-8.846,-2.018,1
-8.389,8.572,1
4.54,-2.522,0
7.281,-1.735,0
-7.134,2.479,1
-4.234,6.033,1
-6.099,3.369,1
-9.463,7.001,1
1.069,-7.721,0
3.998,8.492,1
2.958,8.078,1
-2.239,0.383,1
1.1,2.495,1
-8.118,-5.744,0
-6.914,-1.041,1
8.636,-5.946,0
5.23,-9.56,0
8.455,9.618,1
8.334,-4.817,0
2.988,1.862,0
8.565,-3.995,0
-1.666,-2.588,0
-9.928,-2.045,1
-8.749,-3.299,1
-7.81,2.748,1
-8.093,9.219,1
-2.966,-1.427,0
4.025,9.467,1
5.813,3.356,0
1.804,2.143,0
-7.071,-5.258,0
4.958,-8.742,0
-2.904,7.039,1
-9.74,1.48,1
-4.388,-1.712,1
-3.388,6.239,1
-4.515,-3.788,0
6.237,5.672,0
5.199,-3.441,0
3.911,8.418,1
-7.22,-4.641,1
6.157,-7.249,0
3.544,3.962,1
-6.103,-6.743,0
2.962,8.987,1
-0.33,3.111,1
-1.213,-5.383,0
-7.758,-5.824,0
0.366,8.478,1
-8.001,2.157,1
-6.715,7.875,1
-7.349,-7.795,0
9.082,8.508,1
-4.303,0.401,1
-2.896,3.368,1
-3.558,-2.542,0
7.965,-8.817,0
1.259,9.159,1
8.383,9.892,1
-4.002,-2.709,0
-7.703,8.877,1
1.124,-6.645,0
-3.089,-6.906,0
6.038,-8.538,0
7.588,-2.175,0
-0.549,-8.954,0
9.427,-2.107,0
1.06,-7.232,0
-4.582,4.611,1
-0.22,6.667,1
-9.254,3.756,1
6.08,-5.99,0
-7.971,5.337,1
-3.825,-5.01,0
1.306,5.19,1
-9.14,1.348,1
-8.414,-2.666,1
3.922,-8.33,0
-8.564,6.55,1
-0.458,8.793,1
-3.226,3.318,1
-5.438,9.291,1
-6.224,8.682,1
5.268,-6.108,0
9.031,4.624,0
-7.196,-3.014,1
9.194,-0.25,0
1.895,-6.861,0
2.833,9.496,1
4.199,4.523,1
4.082,-4.662,0
6.396,-2.571,0
-0.331,-1.55,0
0.667,4.951,1
-3.523,8.514,1
-7.895,-3.571,1
3.293,-0.55,0
-9.328,1.864,1
-4.487,-2.133,1
-8.115,0.084,1
-6.185,-7.886,0
2.775,-6.647,0
2.57,-1.978,0
-1.579,8.299,1
-8.197,-3.013,1
-1.333,-5.004,0
-2.945,4.857,1
4.409,8.983,1
1.581,-0.818,0
-0.169,-9.828,0
-0.26,3.763,1
9.326,-1.699,0
5.126,3.473,0
-0.06,-4.446,0
-0.416,-9.952,0
-9.47,-3.11,1
8.85,4.096,0
-3.617,-2.138,0
-4.881,-5.617,0
9.988,-0.72,0
4.374,5.047,1
-9.053,-7.611,0
-8.762,3.835,1
-9.49,3.347,1
1.992,-2.585,0
-8.569,9.407,1
8.668,7.894,0
8.738,-3.677,0
0.921,-9.378,0
2.333,-3.834,0
-4.162,-5.906,0
-8.721,0.945,1
4.749,8.375,1
-7.964,7.407,1
-8.289,-3.883,1
-3.776,-1.428,1
-9.751,-9.269,0
-1.319,0.883,1
4.154,-8.733,0
6.027,8.772,1
2.086,7.339,1
6.937,-5.716,0
-1.87,3.987,1
6.975,1.36,0
0.129,6.027,1
-5.539,-0.487,1
8.883,-6.165,0
-4.501,2.797,1
-9.476,-8.394,0
-5.147,1.692,1
-2.666,-5.746,0
-2.973,3.699,1
0.493,6.561,1
7.663,-7.81,0
-4.153,-1.995,1
0.415,4.67,1
-3.197,-6.726,0
6.435,1.33,0
-6.848,3.437,1
-7.93,-2.904,1
0.06,6.64,1
3.438,0.213,0
5.911,2.54,0
1.792,-7.183,0
5.477,-9.537,0
-2.146,-8.985,0
-9.343,8.078,1
-7.678,7.653,1
-9.226,6.152,1
-3.421,-6.008,0
-0.09,0.509,0
-2.874,5.922,1
1.212,3.493,1
-0.388,-7.69,0
3.559,7.911,1
3.339,-6.786,0
-3.639,-6.564,0
-3.076,8.02,1
1.703,-0.308,0
1.929,-2.542,0
-3.706,1.073,1
-3.394,9.628,1
3.881,-7.607,0
2.948,5.139,1
-7.299,-3.313,1
-1.179,-7.659,0
7.854,-1.561,0
-9.274,0.975,1
7.103,-5.881,0
-6.736,-1.895,1
0.145,2.714,1
-1.513,1.529,1
-9.797,4.463,1
8.308,6.728,0
-0.901,-1.817,0
9.085,-1.541,0
-4.265,-0.066,1
7.326,1.327,0
8.448,-7.834,0
1.137,-3.747,0
-5.946,-6.562,0
3.705,-2.283,0
0.98,9.467,1
8.891,1.655,0
-1.215,-1.412,0
-4.63,1.319,1
-7.234,3.382,1
3.973,-1.301,0
9.482,-1.046,0
-9.433,4.028,1
4.809,-8.783,0
8.539,0.802,0
-8.504,0.947,1
-7.797,5.135,1
3.839,9.653,1
2.959,5.915,1
-8.623,0.076,1
6.688,-6.611,0
0.468,1.765,1
8.144,6.686,0
7.56,8.648,1
6.25,6.506,1
0.318,-6.221,0
-4.966,4.252,1
0.12,7.603,1
-7.984,3.62,1
3.177,3.715,1
-7.32,0.003,1
0.223,2.74,1
-8.912,-4.112,1
-4.01,-8.224,0
-5.358,6.554,1
2.401,8.863,1
5.736,7.136,1
-8.854,-3.322,1
7.006,-8.129,0
7.215,-4.397,0
-3.155,6.857,1
3.18,3.116,0
-1.948,9.334,1
-6.916,-3.146,1
0.573,1.029,0
-8.273,5.801,1
7.569,-5.32,0
8.486,9.282,1
6.432,1.848,0
1.251,-9.842,0
1.152,-9.497,0
9.692,7.644,0
-5.042,2.906,1
-8.481,5.261,1
1.239,5.68,1
-3.424,-1.591,1
-3.553,5.972,1
-9.858,8.751,1
1.925,-6.557,0
-4.719,5.283,1
-6.243,-3.844,1
-9.191,-3.57,1
-2.713,-1.745,0
7.579,7.274,1
-3.267,-9.559,0
3.581,-1.321,0
5.131,3.601,0
-3.438,-7.792,0
6.433,5.845,0
3.838,8.838,1
1.185,-8.181,0
-9.98,-6.941,1
-9.298,9.482,1
9.817,-6.043,0
5.646,-8.421,0
8.751,9.044,1
8.046,7.852,1
-9.591,3.115,1
5.837,1.029,0
-0.977,8.385,1
5.791,3.11,0
-9.866,3.168,1
-4.236,6.874,1
5.026,3.065,0
5.86,0.074,0
2.394,-2.206,0
-3.975,0.063,1
-3.793,0.45,1
9.335,-2.783,0
-1.216,-1.038,0
-1.057,6.037,1
1.047,-1.67,0
-1.81,-9.489,0
1.053,-4.34,0
-1.353,-5.365,0
6.534,5.872,0
8.181,-1.014,0
8.642,-4.394,0
1.286,6.214,1
-1.157,-9.616,0
4.105,-6.515,0
6.766,6.539,1
1.26,1.013,0
4.0,5.473,1
4.995,6.764,1
3.528,8.839,1
4.923,-8.732,0
-5.827,5.985,1
-0.033,4.175,1
1.765,-5.859,0
-9.95,8.634,1
7.119,-1.916,0
2.2,7.752,1
-7.417,2.102,1
6.327,0.535,0
4.341,-6.81,0
5.166,8.287,1
-2.159,1.133,1
7.084,-9.878,0
-1.719,-9.634,0
1.41,5.553,1
-9.987,-6.761,1
2.897,1.975,0
4.364,3.622,0
1.342,-4.413,0
-0.069,1.386,1
6.199,-5.195,0
3.627,8.926,1
-4.439,7.203,1
9.181,-4.239,0
4.145,0.576,0
9.759,0.013,0
9.425,9.2,1
8.378,-2.119,0
5.107,1.245,0
2.189,8.574,1
-6.557,-6.744,0
0.867,1.01,0
5.308,-7.887,0
0.417,2.35,1
7.365,-2.686,0
-7.807,9.353,1
-2.381,-1.692,0
0.119,-7.276,0
-1.353,6.68,1
-7.828,6.417,1
-6.929,3.897,1
6.752,4.976,0
-0.312,-4.706,0
-9.026,2.841,1
-9.67,-9.24,0
-0.53,-6.062,0
-6.712,8.646,1
4.103,4.785,1
5.906,-5.387,0
-5.434,-7.772,0
1.844,8.978,1
-6.911,-7.756,0
-3.928,-4.859,0
7.776,-6.347,0
0.882,-9.851,0
7.718,-3.717,0
-5.495,9.484,1
-3.4,-3.162,0
-0.581,0.086,0
-0.398,4.919,1
9.953,1.022,0
-7.711,4.872,1
7.039,3.233,0
7.274,2.171,0
1.064,2.993,1
-3.119,5.983,1
0.385,4.204,1
-4.151,5.835,1
5.982,-7.088,0
-0.034,3.553,1
8.517,4.74,0
2.454,-4.001,0
0.286,7.492,1
4.221,-3.906,0
0.079,-5.123,0
8.09,7.342,0
-6.311,-5.06,0
9.467,-1.69,0
6.244,-2.642,0
7.215,7.961,1
-0.342,-0.895,0
6.744,3.886,0
-3.865,5.881,1
5.239,2.558,0
-7.191,8.874,1
-3.859,6.05,1
-1.085,-1.996,0
-3.554,9.016,1
-2.26,0.491,1
6.402,-9.548,0
-4.866,-4.8,0
4.906,2.435,0
-8.526,-6.864,0
5.315,1.681,0
5.84,-2.768,0
-1.966,0.688,1
4.45,-9.963,0
8.303,6.968,0
6.014,-2.761,0
-2.191,-7.197,0
-0.316,-1.242,0
5.587,-0.276,0
-4.148,2.748,1
6.078,0.491,0
-3.439,-9.13,0
6.12,7.43,1
-8.264,-0.87,1
-9.112,-8.46,0
9.954,5.457,0
7.389,3.203,0
7.657,2.989,0
9.026,-1.462,0
-1.234,-1.79,0
-4.263,0.727,1
-7.4,-8.988,0
0.024,-4.021,0
-5.599,9.758,1
8.711,3.244,0
-9.92,-1.621,1
-7.136,-5.553,0
-5.07,4.904,1
-6.021,-4.794,0
-5.484,-6.753,0
3.121,-6.91,0
-3.45,4.585,1
2.3,2.856,1
7.805,-8.604,0
2.051,-7.699,0
3.891,2.677,0
-2.69,1.422,1
-6.805,3.72,1
-3.588,-6.439,0
9.286,4.532,0
2.436,8.722,1
-4.45,2.021,1
-0.982,-6.077,0
6.71,3.591,0
3.369,-3.138,0
1.213,-9.014,0
7.703,-3.953,0
3.449,8.112,1
2.855,-1.777,0
-6.205,7.293,1
-7.872,0.173,1
9.303,0.34,0
1.977,-9.896,0
-1.686,2.742,1
1.78,-7.844,0
-8.764,-0.425,1
6.443,-4.794,0
-5.667,-2.152,1
6.091,0.742,0
0.688,-9.711,0
-4.469,-4.308,0
-9.396,9.792,1
6.317,-8.852,0
-6.471,-3.612,1
-8.964,-3.572,1
5.118,-2.412,0
-2.999,3.696,1
-2.213,-5.045,0
-5.059,-0.795,1
7.184,2.897,0
-4.053,-3.554,0
-5.796,8.975,1
-3.815,9.593,1
-5.937,-7.607,0
-3.647,-3.124,0
-8.341,-5.841,0
-6.829,-6.264,0
-1.659,-0.18,1
7.589,1.277,0
-8.854,-1.487,1
-5.747,-4.549,0
8.167,-4.428,0
7.8,9.843,1
3.589,8.474,1
-5.191,-8.482,0
-1.604,3.131,1
-5.776,-0.862,1
-7.428,3.776,1
-2.4,1.939,1
1.516,7.785,1
-2.801,-8.66,0
2.216,-3.008,0
-4.075,9.71,1
-3.083,-6.354,0
5.813,-7.453,0
7.566,4.579,0
-3.559,5.549,1
1.43,3.445,1
-4.437,5.524,1
-8.933,3.874,1
4.757,-7.285,0
-6.58,2.164,1
-1.486,5.538,1
-0.259,7.31,1
-6.311,-5.075,0
-8.109,-7.451,0
-3.04,5.622,1
9.046,-4.869,0
2.303,-9.361,0
-2.372,6.504,1
-9.222,0.12,1
2.005,-3.467,0
-8.155,-9.771,0
0.851,-9.293,0
5.039,5.852,1
-1.528,-0.206,1
-4.012,-7.006,0
-9.052,-2.83,1
-9.504,-6.694,0
-1.399,-7.742,0
7.667,-4.474,0
-5.119,0.99,1
1.481,-5.8,0
3.686,-3.127,0
-8.783,-0.441,1
-6.938,-1.599,1
-3.374,-7.427,0
3.402,-9.223,0
-1.219,-9.291,0
4.684,-2.996,0
7.352,4.376,0
5.167,-7.375,0
9.845,5.74,0
5.087,4.313,0
7.044,-9.921,0
6.647,-9.465,0
4.605,-6.099,0
6.036,-8.878,0
8.694,0.627,0
-0.496,-9.207,0
2.766,6.053,1
0.299,-0.141,0
7.021,4.559,0
-1.373,5.014,1
6.395,0.135,0
5.987,8.507,1
9.238,9.805,1
-5.022,-2.816,1
4.192,-7.483,0
5.138,-2.735,0
8.726,-5.533,0
8.138,0.62,0
1.471,-2.432,0
1.583,-0.391,0
-6.654,5.264,1
9.499,-4.52,0
-4.9,0.749,1
4.495,-3.297,0
5.916,5.699,0
-1.176,2.791,1
-5.776,-9.83,0
-6.221,3.201,1
7.13,-6.597,0
0.215,4.489,1
-8.197,1.347,1
4.34,-1.97,0
-4.997,3.881,1
7.528,7.132,1
-3.809,5.575,1
-5.995,0.908,1
-8.303,4.454,1
0.231,-1.722,0
-0.985,5.781,1
5.026,6.581,1
-0.708,-7.254,0
-3.124,-5.239,0
-4.767,-4.6,0
-4.437,-6.678,0
8.557,-2.149,0
-6.698,-6.139,0
9.764,1.911,0
-3.462,-7.968,0
-8.232,-4.602,1
-5.026,3.31,1
-8.832,-2.029,1
5.801,-1.571,0
0.251,5.959,1
-3.26,9.69,1
3.241,1.301,0
2.613,-8.419,0
8.797,-7.942,0
9.225,9.37,1
3.614,3.585,0
6.356,5.049,0
5.849,3.515,0
-0.174,-6.408,0
4.089,-1.033,0
-8.435,5.962,1
5.16,7.327,1
9.237,-5.253,0
-8.301,1.919,1
6.722,-6.858,0
8.66,9.166,1
-5.476,-4.956,0
0.496,4.533,1
8.557,-5.378,0
9.205,2.321,0
-7.442,3.185,1
-3.02,-3.431,0
3.963,6.377,1
-5.569,7.707,1
-3.505,7.101,1
-9.534,-3.384,1
-6.93,4.887,1
1.247,1.19,0
3.062,1.853,0
2.978,-0.451,0
5.567,2.005,0
-1.694,-7.287,0
-4.53,-1.823,1
-9.688,-6.447,1
-5.867,-4.398,0
-3.752,-7.444,0
-6.436,-5.75,0
-9.597,5.639,1
-6.851,0.997,1
3.322,-9.527,0
2.592,5.77,1
8.714,8.189,1
5.963,7.609,1
1.355,6.46,1
-7.249,9.844,1
1.281,1.728,0
-8.768,9.252,1
